Time,T_amb,T_gnd,sRadS,sRadN,sRadE,sRadW,IntHG
2.62224e+07,287.55,293.562,559.772,286.032,286.032,296.032,0
2.62236e+07,288.11,293.562,491.111,268.27,268.27,300.49,0
2.62248e+07,289.183,293.562,411.029,241.467,241.467,284.542,0
2.6226e+07,289.855,293.562,285.285,191.42,191.42,225.775,0
2.62272e+07,289.9,293.562,179.491,140.045,140.045,159.047,0
2.62284e+07,289.677,293.561,151.852,122.781,122.781,140.299,0
2.62297e+07,289.223,293.561,191.281,144.805,144.805,178.743,0
2.62309e+07,288.486,293.561,229.15,161.764,161.764,220.165,0
2.62321e+07,287.639,293.561,199.428,143.271,143.271,200.235,0
2.62333e+07,287.019,293.561,158.101,118.162,118.162,165.153,0
2.62345e+07,286.639,293.561,117.612,92.3977,92.3977,126.627,0
2.62357e+07,286.422,293.561,74.8172,64.0122,64.0122,80.9006,0
2.62369e+07,286.467,293.561,28.5658,28.5658,28.5658,28.5658,0
2.62381e+07,286.668,293.561,2.73224,2.7322,2.7322,2.73229,0
2.62393e+07,286.882,293.56,0.000145537,0.000107605,0.000107605,0.000199794,0
2.62405e+07,287.07,293.56,0.000140134,0.000107228,0.000107228,0.000201649,0
2.62418e+07,287.238,293.56,0.000134624,0.000106845,0.000106845,0.000202766,0
2.6243e+07,287.405,293.56,0.000129047,0.000106455,0.000106455,0.000203136,0
2.62442e+07,287.575,293.56,0.000123444,0.000106061,0.000106061,0.000202753,0
2.62454e+07,287.785,293.56,0.000117858,0.000105663,0.000105663,0.000201619,0
2.62466e+07,288.006,293.56,0.000112328,0.000105263,0.000105263,0.000199741,0
2.62478e+07,288.167,293.56,0.000106897,0.00010486,0.00010486,0.00019713,0
2.6249e+07,288.086,293.56,0.000104458,0.000107312,0.000104458,0.000193806,0
2.62502e+07,287.808,293.559,0.000104056,0.000111625,0.000104056,0.000189792,0
2.62514e+07,287.489,293.559,0.000103656,0.000115727,0.000103656,0.000185116,0
2.62526e+07,287.069,293.559,0.00010326,0.000119585,0.00010326,0.000179815,0
2.62538e+07,286.644,293.559,0.000102869,0.000123167,0.000102869,0.000173927,0
2.62551e+07,286.426,293.559,0.000102486,0.000126446,0.000102486,0.000167498,0
2.62563e+07,286.338,293.559,0.000102114,0.000129397,0.000102114,0.000160577,0
2.62575e+07,286.281,293.559,0.000101757,0.000131997,0.000101757,0.00015322,0
2.62587e+07,286.242,293.559,0.00010142,0.000134229,0.00010142,0.000145485,0
2.62599e+07,286.212,293.559,0.000101112,0.000136082,0.000101112,0.000137438,0
2.62611e+07,286.181,293.558,0.000100841,0.000137547,0.000100841,0.000129149,0
2.62623e+07,286.136,293.558,0.000100622,0.000138625,0.000100622,0.000120692,0
2.62635e+07,286.067,293.558,0.000100468,0.00013932,0.000100468,0.000112145,0
2.62647e+07,285.993,293.558,0.000100392,0.000139638,0.000100392,0.000103587,0
2.62659e+07,285.937,293.558,0.000100402,0.000139585,0.000105714,0.000100402,0
2.62672e+07,285.905,293.558,0.000100498,0.000139158,0.000114275,0.000100498,0
2.62684e+07,285.878,293.558,0.000100669,0.000138354,0.000122804,0.000100669,0
2.62696e+07,285.833,293.558,0.000100902,0.000137166,0.000131224,0.000100902,0
2.62708e+07,285.763,293.558,0.000101182,0.000135589,0.000139457,0.000101182,0
2.6272e+07,285.69,293.557,0.000101498,0.000133628,0.000147428,0.000101498,0
2.62732e+07,285.634,293.557,0.00010184,0.000131289,0.000155071,0.00010184,0
2.62744e+07,285.599,293.557,0.000102201,0.000128587,0.00016232,0.000102201,0
2.62756e+07,285.57,293.557,0.000102575,0.000125539,0.000169118,0.000102575,0
2.62768e+07,285.536,293.557,0.00010296,0.00012217,0.000175412,0.00010296,0
2.6278e+07,285.481,293.557,0.000103352,0.000118504,0.000181152,0.000103352,0
2.62793e+07,285.406,293.557,0.000103749,0.000114571,0.000186296,0.000103749,0
2.62805e+07,285.223,293.557,0.000104149,0.000110402,0.000190804,0.000104149,0
2.62817e+07,284.33,293.557,0.000104551,0.000106032,0.000194643,0.000104551,0
2.62829e+07,283.37,293.556,0.000108411,0.000104953,0.000197786,0.000104953,0
2.62841e+07,283.15,293.556,0.000113879,0.000105354,0.00020021,0.000105354,0
2.62853e+07,283.15,293.556,0.000119434,0.000105754,0.000201899,0.000105754,0
2.62865e+07,283.15,293.556,0.000125036,0.00010615,0.000202842,0.00010615,0
2.62877e+07,283.15,293.556,0.000130643,0.000106543,0.000203032,0.000106543,0
2.62889e+07,283.15,293.556,0.000136214,0.00010693,0.000202472,0.00010693,0
2.62901e+07,283.15,293.556,41.7265,8.50285,99.1569,8.50285,0
2.62913e+07,283.237,293.556,157.143,29.308,326.008,29.308,0
2.62926e+07,283.901,293.556,288.098,54.0529,521.2,54.0529,0
2.62938e+07,284.866,293.555,374.99,77.7332,591.354,77.7332,0
2.6295e+07,285.805,293.555,464.593,101.582,646.28,101.582,0
2.62962e+07,286.917,293.555,582.322,124.991,720.972,124.991,0
2.62974e+07,287.871,293.555,658.529,141.336,724.992,141.336,0
2.62986e+07,288.335,293.555,732.078,156.239,715.505,156.239,0
2.62998e+07,288.704,293.555,799.242,170.485,690.725,170.485,0
2.6301e+07,289.074,293.555,886.345,188.367,672.837,188.367,0
2.63022e+07,289.444,293.555,936.059,199.331,618.512,199.331,0
2.63034e+07,289.813,293.555,975.344,208.529,553.712,208.529,0
2.63047e+07,290.183,293.554,1003.32,216.275,480.78,216.275,0
2.63059e+07,290.552,293.554,1021.4,222.119,402.284,222.119,0
2.63071e+07,290.922,293.554,1032.79,225.148,319.624,225.148,0
2.63083e+07,291.292,293.554,1042.25,225.5,233.408,225.491,0
2.63095e+07,291.718,293.554,1047.91,224.274,224.274,304.562,0
2.63107e+07,292.349,293.554,1044.22,222.215,222.215,391.201,0
2.63119e+07,292.965,293.554,1026.09,218.739,218.739,473.595,0
2.63131e+07,293.36,293.554,994.476,213.644,213.644,548.549,0
2.63143e+07,293.615,293.553,952.652,207.755,207.755,614.907,0
2.63155e+07,293.739,293.553,876.109,198.314,198.314,652.579,0
2.63167e+07,293.75,293.553,824.453,195.134,195.134,699.574,0
2.6318e+07,293.75,293.553,722.267,187.231,187.231,691.696,0
2.63192e+07,293.75,293.553,657.635,179.632,179.632,703.957,0
2.63204e+07,293.75,293.553,553.745,166.277,166.277,657.338,0
2.63216e+07,293.75,293.553,482.98,150.91,150.91,635.444,0
2.63228e+07,293.75,293.553,267.916,97.8659,97.8659,383.388,0
2.6324e+07,293.47,293.553,60.06,28.8839,28.8839,89.268,0
2.63252e+07,292.379,293.552,0.000148183,0.000107743,0.000107743,0.000198623,0
2.63264e+07,291.204,293.552,0.000142847,0.000107371,0.000107371,0.000200787,0
2.63276e+07,290.465,293.552,0.000137386,0.000106991,0.000106991,0.000202221,0
2.63288e+07,289.796,293.552,0.00013184,0.000106604,0.000106604,0.000202912,0
2.63301e+07,289.324,293.552,0.000126252,0.000106212,0.000106212,0.000202853,0
2.63313e+07,289.119,293.552,0.000120661,0.000105816,0.000105816,0.000202043,0
2.63325e+07,288.961,293.552,0.00011511,0.000105417,0.000105417,0.000200485,0
2.63337e+07,288.798,293.552,0.000109639,0.000105015,0.000105015,0.00019819,0
2.63349e+07,288.605,293.552,0.000104613,0.000104938,0.000104613,0.000195174,0
2.63361e+07,288.399,293.551,0.000104211,0.000109324,0.000104211,0.000191458,0
2.63373e+07,288.196,293.551,0.000103809,0.000113514,0.000103809,0.000187068,0
2.63385e+07,288.088,293.551,0.000103411,0.000117474,0.000103411,0.000182038,0
2.63397e+07,288.151,293.551,0.000103017,0.000121172,0.000103017,0.000176404,0
2.63409e+07,288.172,293.551,0.00010263,0.000124579,0.00010263,0.00017021,0
2.63422e+07,287.746,293.551,0.000102252,0.000127668,0.000102252,0.000163502,0
2.63434e+07,286.778,293.551,0.000101886,0.000130416,0.000101886,0.000156334,0
2.63446e+07,286.01,293.551,0.000101539,0.000132803,0.000101539,0.000148764,0
2.63458e+07,285.983,293.551,0.000101216,0.000134815,0.000101216,0.000140852,0
2.6347e+07,286.313,293.55,0.000100926,0.000136443,0.000100926,0.000132668,0
2.63482e+07,286.475,293.55,0.000100681,0.000137684,0.000100681,0.000124283,0
2.63494e+07,286.172,293.55,0.000100495,0.000138539,0.000100495,0.000115776,0
2.63506e+07,285.719,293.55,0.000100383,0.000139017,0.000100383,0.000107224,0
2.63518e+07,285.375,293.55,0.000100356,0.000139122,0.000102007,0.000100356,0
2.6353e+07,285.327,293.55,0.000100416,0.000138858,0.000110546,0.000100416,0
2.63542e+07,285.415,293.55,0.000100558,0.00013822,0.000119088,0.000100558,0
2.63555e+07,285.376,293.55,0.000100768,0.000137201,0.000127554,0.000100768,0
2.63567e+07,285.047,293.55,0.000101031,0.000135796,0.000135867,0.000101031,0
2.63579e+07,284.607,293.549,0.000101334,0.000134004,0.00014395,0.000101334,0
2.63591e+07,284.269,293.549,0.000101668,0.000131831,0.000151733,0.000101668,0
2.63603e+07,284.093,293.549,0.000102022,0.000129289,0.00015915,0.000102022,0
2.63615e+07,283.931,293.549,0.000102393,0.000126394,0.00016614,0.000102393,0
2.63627e+07,283.763,293.549,0.000102774,0.000123166,0.000172649,0.000102774,0
2.63639e+07,283.566,293.549,0.000103164,0.00011963,0.000178626,0.000103164,0
2.63651e+07,283.353,293.549,0.00010356,0.000115815,0.000184024,0.00010356,0
2.63663e+07,283.158,293.549,0.000103959,0.000111751,0.000188804,0.000103959,0
2.63676e+07,283.22,293.549,0.00010436,0.00010747,0.000192929,0.00010436,0
2.63688e+07,283.546,293.548,0.000106517,0.000104762,0.000196371,0.000104762,0
2.637e+07,283.75,293.548,0.000111928,0.000105164,0.000199103,0.000105164,0
2.63712e+07,283.595,293.548,0.000117443,0.000105564,0.000201108,0.000105564,0
2.63724e+07,283.3,293.548,0.000123022,0.000105962,0.000202371,0.000105962,0
2.63736e+07,283.15,293.548,0.000128624,0.000106355,0.000202885,0.000106355,0
2.63748e+07,283.202,293.548,0.000134208,0.000106745,0.000202648,0.000106745,0
2.6376e+07,283.377,293.548,11.9411,2.74551,29.4086,2.74551,0
2.63772e+07,283.762,293.548,97.5362,19.5815,210.97,19.5815,0
2.63784e+07,284.284,293.548,217.74,43.8422,409.998,43.8422,0
2.63796e+07,284.823,293.547,303.956,69.5156,496.273,69.5156,0
2.63809e+07,285.377,293.547,385.168,99.1927,551.197,99.1927,0
2.63821e+07,285.951,293.547,491.933,127.557,628.233,127.557,0
2.63833e+07,286.532,293.547,571.585,144.862,653.718,144.862,0
2.63845e+07,287.088,293.547,703.531,162.07,719.722,162.07,0
2.63857e+07,287.542,293.547,789.092,173.62,716.493,173.62,0
2.63869e+07,287.888,293.547,850.522,183.062,680.754,183.062,0
2.63881e+07,288.176,293.547,926.374,193.806,646.682,193.806,0
2.63893e+07,288.361,293.547,963.493,198.143,579.056,198.143,0
2.63905e+07,288.513,293.546,995.212,203.25,506.164,203.25,0
2.63917e+07,288.794,293.546,1024.13,208.652,429.788,208.652,0
2.6393e+07,289.164,293.546,1044.65,212.892,348.092,212.892,0
2.63942e+07,289.533,293.546,1052.32,214.832,261.311,214.832,0
2.63954e+07,289.903,293.546,1050.88,214.931,214.931,257.567,0
2.63966e+07,290.272,293.546,1042.77,213.826,213.826,344.777,0
2.63978e+07,290.642,293.546,1028.57,211.789,211.789,429.417,0
2.6399e+07,291.008,293.546,1005.05,208.037,208.037,508.923,0
2.64002e+07,291.225,293.546,973.19,202.356,202.356,581.904,0
2.64014e+07,291.334,293.545,932.174,199.15,199.15,648.078,0
2.64026e+07,291.488,293.545,851.177,199.431,199.431,681.253,0
2.64038e+07,291.688,293.545,746.671,199.386,199.386,678.201,0
2.6405e+07,291.892,293.545,695.436,191.997,191.997,706.379,0
2.64063e+07,292.097,293.545,647.731,175.854,175.854,734.08,0
2.64075e+07,292.371,293.545,550.773,150.577,150.577,695.981,0
2.64087e+07,292.575,293.545,404.717,113.144,113.144,570.043,0
2.64099e+07,292.494,293.545,159.678,50.1797,50.1797,247.669,0
2.64111e+07,292.043,293.545,7.23357,2.68701,2.68701,12.1636,0
2.64123e+07,291.409,293.544,0.000145528,0.000107512,0.000107512,0.00019979,0
2.64135e+07,290.8,293.544,0.000140124,0.000107136,0.000107136,0.000201538,0
2.64147e+07,290.229,293.544,0.000134617,0.000106752,0.000106752,0.000202548,0
2.64159e+07,289.658,293.544,0.00012905,0.000106363,0.000106363,0.000202812,0
2.64171e+07,289.073,293.544,0.000123463,0.000105969,0.000105969,0.000202326,0
2.64184e+07,288.335,293.544,0.000117897,0.000105571,0.000105571,0.000201091,0
2.64196e+07,287.712,293.544,0.000112394,0.000105171,0.000105171,0.000199114,0
2.64208e+07,287.55,293.544,0.000106994,0.000104769,0.000104769,0.00019641,0
2.6422e+07,287.55,293.544,0.000104366,0.000106995,0.000104366,0.000192997,0
2.64232e+07,287.55,293.543,0.000103964,0.000111267,0.000103964,0.000188899,0
2.64244e+07,287.55,293.543,0.000103564,0.000115324,0.000103564,0.000184146,0
2.64256e+07,287.55,293.543,0.000103168,0.000119132,0.000103168,0.000178774,0
2.64268e+07,287.55,293.543,0.000102777,0.000122662,0.000102777,0.000172824,0
2.6428e+07,287.506,293.543,0.000102393,0.000125885,0.000102393,0.000166339,0
2.64292e+07,287.072,293.543,0.000102021,0.000128777,0.000102021,0.000159371,0
2.64305e+07,286.573,293.543,0.000101664,0.000131316,0.000101664,0.000151976,0
2.64317e+07,286.475,293.543,0.000101328,0.000133486,0.000101328,0.000144213,0
2.64329e+07,286.702,293.543,0.000101021,0.000135275,0.000101021,0.000136147,0
2.64341e+07,286.97,293.542,0.000100753,0.000136679,0.000100753,0.000127849,0
2.64353e+07,287.059,293.542,0.000100538,0.000137696,0.000100538,0.000119395,0
2.64365e+07,287.036,293.542,0.000100391,0.000138333,0.000100391,0.000110864,0
2.64377e+07,287.02,293.542,0.000100326,0.000138597,0.000100326,0.000102333,0
2.64389e+07,287.102,293.542,0.000100349,0.000138493,0.000106822,0.000100349,0
2.64401e+07,287.29,293.542,0.000100458,0.000138019,0.000115361,0.000100458,0
2.64413e+07,287.482,293.542,0.000100642,0.000137168,0.000123859,0.000100642,0
2.64425e+07,287.585,293.542,0.000100886,0.000135934,0.000132238,0.000100886,0
2.64438e+07,287.633,293.542,0.000101175,0.000134313,0.000140419,0.000101175,0
2.6445e+07,287.606,293.541,0.000101498,0.000132308,0.00014833,0.000101498,0
2.64462e+07,287.48,293.541,0.000101846,0.000129929,0.000155903,0.000101846,0
2.64474e+07,287.318,293.541,0.000102211,0.000127189,0.000163076,0.000102211,0
2.64486e+07,287.141,293.541,0.000102589,0.000124107,0.00016979,0.000102589,0
2.64498e+07,286.941,293.541,0.000102977,0.000120708,0.000175994,0.000102977,0
2.6451e+07,286.679,293.541,0.000103371,0.000117016,0.00018164,0.000103371,0
2.64522e+07,286.479,293.541,0.000103769,0.000113062,0.000186684,0.000103769,0
2.64534e+07,286.45,293.541,0.000104169,0.000108877,0.00019109,0.000104169,0
2.64546e+07,286.45,293.54,0.000104647,0.000104571,0.000194825,0.000104571,0
2.64559e+07,286.45,293.54,0.000109993,0.000104973,0.000197861,0.000104973,0
2.64571e+07,286.45,293.54,0.000115461,0.000105374,0.000200179,0.000105374,0
2.64583e+07,286.45,293.54,0.00012101,0.000105773,0.000201761,0.000105773,0
2.64595e+07,286.45,293.54,0.000126599,0.000106168,0.000202597,0.000106168,0
2.64607e+07,286.409,293.54,0.000132187,0.000106559,0.000202684,0.000106559,0
2.64619e+07,286.212,293.54,0.311175,0.0964255,0.759566,0.0964255,0
2.64631e+07,286.001,293.54,51.0802,13.1686,111.762,13.1686,0
2.64643e+07,285.905,293.54,166.894,38.7414,323.614,38.7414,0
2.64655e+07,285.866,293.539,263.656,65.6198,445.512,65.6198,0
2.64667e+07,285.906,293.539,352.94,102.037,519.709,102.037,0
2.64679e+07,286.042,293.539,414.489,140.507,537.224,140.507,0
2.64692e+07,286.206,293.539,457.163,171.892,530.968,171.892,0
2.64704e+07,286.385,293.539,334.998,150.164,351.692,150.164,0
2.64716e+07,286.576,293.539,156.881,95.078,153.049,95.078,0
2.64728e+07,286.789,293.539,93.142,82.2218,90.938,82.2218,0
2.6474e+07,286.991,293.539,312.667,151.497,259.18,151.497,0
2.64752e+07,287.11,293.539,611.227,235.107,440.358,235.107,0
2.64764e+07,287.078,293.538,736.095,272.509,471.457,272.509,0
2.64776e+07,287.039,293.538,687.385,275.806,406.274,275.806,0
2.64788e+07,287.144,293.538,543.688,268.624,325.831,268.624,0
2.648e+07,287.371,293.538,455.063,250.214,270.899,250.214,0
2.64813e+07,287.539,293.538,306.521,194.766,194.694,195.259,0
2.64825e+07,287.477,293.538,161.482,124.922,124.922,128.984,0
2.64837e+07,287.243,293.538,120.814,102.411,102.411,106.427,0
2.64849e+07,287.061,293.538,191.342,143.746,143.746,159.328,0
2.64861e+07,287.05,293.538,311.41,199.183,199.183,248.539,0
2.64873e+07,287.05,293.537,403.464,229.067,229.067,326.146,0
2.64885e+07,287.05,293.537,492.397,242.808,242.808,412.402,0
2.64897e+07,287.05,293.537,559.291,245.311,245.311,499.653,0
2.64909e+07,287.05,293.537,536.154,228.511,228.511,520.936,0
2.64921e+07,287.05,293.537,344.16,168.978,168.978,362.325,0
2.64934e+07,286.936,293.537,132.561,91.3783,91.3783,143.809,0
2.64946e+07,286.548,293.537,49.236,47.021,47.021,50.2631,0
2.64958e+07,286.045,293.537,21.1567,21.1566,21.1566,21.1567,0
2.6497e+07,285.376,293.537,3.85441,3.85437,3.85437,3.85445,0
2.64982e+07,284.462,293.536,0.000148173,0.000107652,0.000107652,0.000198659,0
2.64994e+07,283.8,293.536,0.000142833,0.000107279,0.000107279,0.000200718,0
2.65006e+07,283.631,293.536,0.000137374,0.000106899,0.000106899,0.000202046,0
2.65018e+07,283.637,293.536,0.000131836,0.000106513,0.000106513,0.000202632,0
2.6503e+07,283.734,293.536,0.00012626,0.000106121,0.000106121,0.000202469,0
2.65042e+07,283.891,293.536,0.000120688,0.000105725,0.000105725,0.000201558,0
2.65054e+07,284.097,293.536,0.00011516,0.000105326,0.000105326,0.000199902,0
2.65067e+07,284.242,293.536,0.000109718,0.000104925,0.000104925,0.000197513,0
2.65079e+07,284.169,293.536,0.000104522,0.000104643,0.000104522,0.000194406,0
2.65091e+07,283.918,293.535,0.00010412,0.00010899,0.00010412,0.000190605,0
2.65103e+07,283.752,293.535,0.000103719,0.000113136,0.000103719,0.000186137,0
2.65115e+07,283.861,293.535,0.00010332,0.000117049,0.00010332,0.000181034,0
2.65127e+07,284.102,293.535,0.000102926,0.000120697,0.000102926,0.000175335,0
2.65139e+07,284.249,293.535,0.000102539,0.000124049,0.000102539,0.000169083,0
2.65151e+07,284.123,293.535,0.00010216,0.000127081,0.00010216,0.000162326,0
2.65163e+07,283.868,293.535,0.000101795,0.000129769,0.000101795,0.000155117,0
2.65175e+07,283.748,293.535,0.000101448,0.000132095,0.000101448,0.000147514,0
2.65188e+07,283.884,293.535,0.000101126,0.000134045,0.000101126,0.00013958,0
2.652e+07,284.101,293.534,0.000100838,0.000135611,0.000100838,0.000131383,0
2.65212e+07,284.249,293.534,0.000100596,0.00013679,0.000100596,0.000122997,0
2.65224e+07,284.287,293.534,0.000100416,0.000137587,0.000100416,0.0001145,0
2.65236e+07,284.287,293.534,0.000100313,0.00013801,0.000100313,0.000105971,0
2.65248e+07,284.25,293.534,0.000100298,0.000138064,0.000103109,0.000100298,0
